UserPrincipalName,YearMonth,Surface,SourceWorkload,SourceAppHost,PromptCount,ActiveDays,LastActivityDate
priya.rao@contoso.com,2025-12,Word,Microsoft365,Word,132,12,2025-12-26
priya.rao@contoso.com,2025-12,Excel,Microsoft365,Excel,24,14,2025-12-24
priya.rao@contoso.com,2025-12,Outlook,Microsoft365,Outlook,74,4,2025-12-23
priya.rao@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,25,5,2025-12-26
priya.rao@contoso.com,2025-12,Chat,Microsoft365,M365Chat,165,21,2025-12-27
priya.rao@contoso.com,2025-12,Loop,Microsoft365,Loop,49,6,2025-12-26
priya.rao@contoso.com,2025-12,OneNote,Microsoft365,OneNote,52,13,2025-12-25
priya.rao@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,5,2,2025-12-19
priya.rao@contoso.com,2025-12,Edge,Microsoft365,Edge,46,19,2025-12-27
priya.rao@contoso.com,2026-05,Teams,MicrosoftTeams,MicrosoftTeams,101,5,2026-05-23
priya.rao@contoso.com,2026-05,Word,Microsoft365,Word,159,2,2026-05-21
priya.rao@contoso.com,2026-05,Excel,Microsoft365,Excel,137,5,2026-05-24
priya.rao@contoso.com,2026-05,Outlook,Microsoft365,Outlook,81,22,2026-05-27
priya.rao@contoso.com,2026-05,PowerPoint,Microsoft365,PowerPoint,124,13,2026-05-24
priya.rao@contoso.com,2026-05,Chat,Microsoft365,M365Chat,130,6,2026-05-26
priya.rao@contoso.com,2026-05,Loop,Microsoft365,Loop,50,9,2026-05-27
priya.rao@contoso.com,2026-05,OneNote,Microsoft365,OneNote,15,11,2026-05-27
priya.rao@contoso.com,2026-05,SharePoint,Microsoft365,SharePoint,43,10,2026-05-26
priya.rao@contoso.com,2026-05,Edge,Microsoft365,Edge,42,11,2026-05-25
quinn.ford@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,85,17,2025-10-27
quinn.ford@contoso.com,2025-10,Word,Microsoft365,Word,131,22,2025-10-27
quinn.ford@contoso.com,2025-10,Excel,Microsoft365,Excel,82,2,2025-10-21
quinn.ford@contoso.com,2025-10,Outlook,Microsoft365,Outlook,29,15,2025-10-25
quinn.ford@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,108,8,2025-10-26
quinn.ford@contoso.com,2025-10,Chat,Microsoft365,M365Chat,183,16,2025-10-26
quinn.ford@contoso.com,2025-10,Loop,Microsoft365,Loop,43,20,2025-10-26
quinn.ford@contoso.com,2025-10,OneNote,Microsoft365,OneNote,1,1,2025-10-01
quinn.ford@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,49,11,2025-10-25
quinn.ford@contoso.com,2025-10,Edge,Microsoft365,Edge,10,8,2025-10-24
quinn.ford@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,84,19,2026-06-26
quinn.ford@contoso.com,2026-06,Word,Microsoft365,Word,144,22,2026-06-27
quinn.ford@contoso.com,2026-06,Excel,Microsoft365,Excel,142,19,2026-06-26
quinn.ford@contoso.com,2026-06,Outlook,Microsoft365,Outlook,47,17,2026-06-27
quinn.ford@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,62,8,2026-06-25
quinn.ford@contoso.com,2026-06,Chat,Microsoft365,M365Chat,91,11,2026-06-26
quinn.ford@contoso.com,2026-06,Loop,Microsoft365,Loop,48,22,2026-06-27
quinn.ford@contoso.com,2026-06,OneNote,Microsoft365,OneNote,20,13,2026-06-26
quinn.ford@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,19,10,2026-06-26
quinn.ford@contoso.com,2026-06,Edge,Microsoft365,Edge,16,13,2026-06-26
quinn.ford@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,41,22,2025-09-27
quinn.ford@contoso.com,2025-09,Word,Microsoft365,Word,126,6,2025-09-24
quinn.ford@contoso.com,2025-09,Excel,Microsoft365,Excel,95,3,2025-09-21
quinn.ford@contoso.com,2025-09,Outlook,Microsoft365,Outlook,191,22,2025-09-27
quinn.ford@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,30,14,2025-09-25
quinn.ford@contoso.com,2025-09,Chat,Microsoft365,M365Chat,21,17,2025-09-27
quinn.ford@contoso.com,2025-09,Loop,Microsoft365,Loop,26,14,2025-09-27
quinn.ford@contoso.com,2025-09,OneNote,Microsoft365,OneNote,49,10,2025-09-24
quinn.ford@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,4,3,2025-09-19
quinn.ford@contoso.com,2025-09,Edge,Microsoft365,Edge,15,2,2025-09-22
quinn.ford@contoso.com,2026-05,Teams,MicrosoftTeams,MicrosoftTeams,18,7,2026-05-27
quinn.ford@contoso.com,2026-05,Word,Microsoft365,Word,180,20,2026-05-26
quinn.ford@contoso.com,2026-05,Excel,Microsoft365,Excel,67,11,2026-05-27
quinn.ford@contoso.com,2026-05,Outlook,Microsoft365,Outlook,165,14,2026-05-25
quinn.ford@contoso.com,2026-05,PowerPoint,Microsoft365,PowerPoint,74,11,2026-05-22
quinn.ford@contoso.com,2026-05,Chat,Microsoft365,M365Chat,166,3,2026-05-26
quinn.ford@contoso.com,2026-05,Loop,Microsoft365,Loop,24,13,2026-05-25
quinn.ford@contoso.com,2026-05,OneNote,Microsoft365,OneNote,34,21,2026-05-27
quinn.ford@contoso.com,2026-05,SharePoint,Microsoft365,SharePoint,31,1,2026-05-23
quinn.ford@contoso.com,2026-05,Edge,Microsoft365,Edge,21,20,2026-05-24
quinn.ford@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,123,4,2025-11-19
quinn.ford@contoso.com,2025-11,Word,Microsoft365,Word,76,6,2025-11-26
quinn.ford@contoso.com,2025-11,Excel,Microsoft365,Excel,81,10,2025-11-27
quinn.ford@contoso.com,2025-11,Outlook,Microsoft365,Outlook,148,12,2025-11-23
quinn.ford@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,70,9,2025-11-25
quinn.ford@contoso.com,2025-11,Chat,Microsoft365,M365Chat,136,19,2025-11-27
quinn.ford@contoso.com,2025-11,Loop,Microsoft365,Loop,36,10,2025-11-26
quinn.ford@contoso.com,2025-11,OneNote,Microsoft365,OneNote,6,4,2025-11-10
quinn.ford@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,7,3,2025-11-23
quinn.ford@contoso.com,2025-11,Edge,Microsoft365,Edge,35,1,2025-11-23
quinn.ford@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,133,8,2025-12-27
quinn.ford@contoso.com,2025-12,Word,Microsoft365,Word,10,10,2025-12-26
quinn.ford@contoso.com,2025-12,Excel,Microsoft365,Excel,120,5,2025-12-25
quinn.ford@contoso.com,2025-12,Outlook,Microsoft365,Outlook,135,2,2025-12-20
quinn.ford@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,98,15,2025-12-27
quinn.ford@contoso.com,2025-12,Chat,Microsoft365,M365Chat,9,9,2025-12-23
quinn.ford@contoso.com,2025-12,Loop,Microsoft365,Loop,8,5,2025-12-25
quinn.ford@contoso.com,2025-12,OneNote,Microsoft365,OneNote,22,13,2025-12-26
quinn.ford@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,27,16,2025-12-27
quinn.ford@contoso.com,2025-12,Edge,Microsoft365,Edge,56,4,2025-12-23
ravi.iyer@contoso.com,2026-05,Teams,MicrosoftTeams,MicrosoftTeams,35,8,2026-05-26
ravi.iyer@contoso.com,2026-05,Word,Microsoft365,Word,141,4,2026-05-22
ravi.iyer@contoso.com,2026-05,Excel,Microsoft365,Excel,72,13,2026-05-26
ravi.iyer@contoso.com,2026-05,Outlook,Microsoft365,Outlook,90,9,2026-05-27
ravi.iyer@contoso.com,2026-05,PowerPoint,Microsoft365,PowerPoint,52,21,2026-05-27
ravi.iyer@contoso.com,2026-05,Chat,Microsoft365,M365Chat,1,1,2026-05-23
ravi.iyer@contoso.com,2026-05,Loop,Microsoft365,Loop,16,11,2026-05-27
ravi.iyer@contoso.com,2026-05,OneNote,Microsoft365,OneNote,47,21,2026-05-27
ravi.iyer@contoso.com,2026-05,SharePoint,Microsoft365,SharePoint,20,14,2026-05-26
ravi.iyer@contoso.com,2026-05,Edge,Microsoft365,Edge,54,2,2026-05-20
ravi.iyer@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,18,12,2025-10-22
ravi.iyer@contoso.com,2025-10,Word,Microsoft365,Word,140,21,2025-10-26
ravi.iyer@contoso.com,2025-10,Excel,Microsoft365,Excel,66,18,2025-10-27
ravi.iyer@contoso.com,2025-10,Outlook,Microsoft365,Outlook,200,6,2025-10-21
ravi.iyer@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,59,6,2025-10-27
ravi.iyer@contoso.com,2025-10,Chat,Microsoft365,M365Chat,111,20,2025-10-27
ravi.iyer@contoso.com,2025-10,Loop,Microsoft365,Loop,8,8,2025-10-25
ravi.iyer@contoso.com,2025-10,OneNote,Microsoft365,OneNote,17,3,2025-10-12
ravi.iyer@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,42,6,2025-10-27
ravi.iyer@contoso.com,2025-10,Edge,Microsoft365,Edge,29,21,2025-10-27
ravi.iyer@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,63,20,2026-02-27
ravi.iyer@contoso.com,2026-02,Word,Microsoft365,Word,129,11,2026-02-27
ravi.iyer@contoso.com,2026-02,Excel,Microsoft365,Excel,193,9,2026-02-25
ravi.iyer@contoso.com,2026-02,Outlook,Microsoft365,Outlook,77,10,2026-02-26
ravi.iyer@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,78,8,2026-02-26
ravi.iyer@contoso.com,2026-02,Chat,Microsoft365,M365Chat,121,1,2026-02-21
ravi.iyer@contoso.com,2026-02,Loop,Microsoft365,Loop,57,21,2026-02-26
ravi.iyer@contoso.com,2026-02,OneNote,Microsoft365,OneNote,29,17,2026-02-27
ravi.iyer@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,32,11,2026-02-23
ravi.iyer@contoso.com,2026-02,Edge,Microsoft365,Edge,1,1,2026-02-24
ravi.iyer@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,22,18,2025-12-27
ravi.iyer@contoso.com,2025-12,Word,Microsoft365,Word,97,12,2025-12-27
ravi.iyer@contoso.com,2025-12,Excel,Microsoft365,Excel,57,16,2025-12-27
ravi.iyer@contoso.com,2025-12,Outlook,Microsoft365,Outlook,137,3,2025-12-25
ravi.iyer@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,134,14,2025-12-27
ravi.iyer@contoso.com,2025-12,Chat,Microsoft365,M365Chat,172,3,2025-12-19
ravi.iyer@contoso.com,2025-12,Loop,Microsoft365,Loop,53,17,2025-12-27
ravi.iyer@contoso.com,2025-12,OneNote,Microsoft365,OneNote,39,10,2025-12-27
ravi.iyer@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,58,1,2025-12-26
ravi.iyer@contoso.com,2025-12,Edge,Microsoft365,Edge,48,16,2025-12-27
sara.bell@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,30,8,2026-04-27
sara.bell@contoso.com,2026-04,Word,Microsoft365,Word,141,3,2026-04-16
sara.bell@contoso.com,2026-04,Excel,Microsoft365,Excel,32,3,2026-04-25
sara.bell@contoso.com,2026-04,Outlook,Microsoft365,Outlook,18,18,2026-04-26
sara.bell@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,87,17,2026-04-27
sara.bell@contoso.com,2026-04,Chat,Microsoft365,M365Chat,156,13,2026-04-24
sara.bell@contoso.com,2026-04,Loop,Microsoft365,Loop,43,1,2026-04-15
sara.bell@contoso.com,2026-04,OneNote,Microsoft365,OneNote,10,7,2026-04-23
sara.bell@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,18,6,2026-04-25
sara.bell@contoso.com,2026-04,Edge,Microsoft365,Edge,43,10,2026-04-27
sara.bell@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,46,15,2026-02-26
sara.bell@contoso.com,2026-02,Word,Microsoft365,Word,172,8,2026-02-27
sara.bell@contoso.com,2026-02,Excel,Microsoft365,Excel,171,16,2026-02-27
sara.bell@contoso.com,2026-02,Outlook,Microsoft365,Outlook,81,19,2026-02-27
sara.bell@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,78,19,2026-02-25
sara.bell@contoso.com,2026-02,Chat,Microsoft365,M365Chat,3,2,2026-02-26
sara.bell@contoso.com,2026-02,Loop,Microsoft365,Loop,46,1,2026-02-18
sara.bell@contoso.com,2026-02,OneNote,Microsoft365,OneNote,24,12,2026-02-27
sara.bell@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,26,1,2026-02-14
sara.bell@contoso.com,2026-02,Edge,Microsoft365,Edge,11,8,2026-02-26
sara.bell@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,183,21,2025-12-27
sara.bell@contoso.com,2025-12,Word,Microsoft365,Word,103,12,2025-12-26
sara.bell@contoso.com,2025-12,Excel,Microsoft365,Excel,175,1,2025-12-06
sara.bell@contoso.com,2025-12,Outlook,Microsoft365,Outlook,39,21,2025-12-27
sara.bell@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,109,5,2025-12-24
sara.bell@contoso.com,2025-12,Chat,Microsoft365,M365Chat,77,10,2025-12-27
sara.bell@contoso.com,2025-12,Loop,Microsoft365,Loop,27,20,2025-12-27
sara.bell@contoso.com,2025-12,OneNote,Microsoft365,OneNote,13,10,2025-12-27
sara.bell@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,42,16,2025-12-27
sara.bell@contoso.com,2025-12,Edge,Microsoft365,Edge,51,3,2025-12-17
sara.bell@contoso.com,2026-03,Teams,MicrosoftTeams,MicrosoftTeams,46,13,2026-03-26
sara.bell@contoso.com,2026-03,Word,Microsoft365,Word,190,22,2026-03-27
sara.bell@contoso.com,2026-03,Excel,Microsoft365,Excel,84,11,2026-03-27
sara.bell@contoso.com,2026-03,Outlook,Microsoft365,Outlook,164,2,2026-03-22
sara.bell@contoso.com,2026-03,PowerPoint,Microsoft365,PowerPoint,44,8,2026-03-27
sara.bell@contoso.com,2026-03,Chat,Microsoft365,M365Chat,146,9,2026-03-26
sara.bell@contoso.com,2026-03,Loop,Microsoft365,Loop,49,21,2026-03-27
sara.bell@contoso.com,2026-03,OneNote,Microsoft365,OneNote,37,6,2026-03-21
sara.bell@contoso.com,2026-03,SharePoint,Microsoft365,SharePoint,9,3,2026-03-26
sara.bell@contoso.com,2026-03,Edge,Microsoft365,Edge,42,16,2026-03-27
sara.bell@contoso.com,2026-01,Teams,MicrosoftTeams,MicrosoftTeams,29,4,2026-01-22
sara.bell@contoso.com,2026-01,Word,Microsoft365,Word,58,18,2026-01-27
sara.bell@contoso.com,2026-01,Excel,Microsoft365,Excel,111,5,2026-01-24
sara.bell@contoso.com,2026-01,Outlook,Microsoft365,Outlook,61,2,2026-01-27
sara.bell@contoso.com,2026-01,PowerPoint,Microsoft365,PowerPoint,159,10,2026-01-19
sara.bell@contoso.com,2026-01,Chat,Microsoft365,M365Chat,114,15,2026-01-27
sara.bell@contoso.com,2026-01,Loop,Microsoft365,Loop,48,13,2026-01-26
sara.bell@contoso.com,2026-01,OneNote,Microsoft365,OneNote,55,10,2026-01-26
sara.bell@contoso.com,2026-01,SharePoint,Microsoft365,SharePoint,39,18,2026-01-27
sara.bell@contoso.com,2026-01,Edge,Microsoft365,Edge,41,22,2026-01-27
sara.bell@contoso.com,2026-05,Teams,MicrosoftTeams,MicrosoftTeams,196,7,2026-05-26
sara.bell@contoso.com,2026-05,Word,Microsoft365,Word,1,1,2026-05-13
sara.bell@contoso.com,2026-05,Excel,Microsoft365,Excel,6,5,2026-05-20
sara.bell@contoso.com,2026-05,Outlook,Microsoft365,Outlook,164,8,2026-05-26
sara.bell@contoso.com,2026-05,PowerPoint,Microsoft365,PowerPoint,54,7,2026-05-27
sara.bell@contoso.com,2026-05,Chat,Microsoft365,M365Chat,115,7,2026-05-26
sara.bell@contoso.com,2026-05,Loop,Microsoft365,Loop,58,19,2026-05-26
sara.bell@contoso.com,2026-05,OneNote,Microsoft365,OneNote,36,10,2026-05-22
sara.bell@contoso.com,2026-05,SharePoint,Microsoft365,SharePoint,54,11,2026-05-27
sara.bell@contoso.com,2026-05,Edge,Microsoft365,Edge,41,18,2026-05-27
tom.frey@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,183,4,2025-11-20
tom.frey@contoso.com,2025-11,Word,Microsoft365,Word,102,12,2025-11-26
tom.frey@contoso.com,2025-11,Excel,Microsoft365,Excel,195,11,2025-11-24
tom.frey@contoso.com,2025-11,Outlook,Microsoft365,Outlook,149,8,2025-11-20
tom.frey@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,188,3,2025-11-20
tom.frey@contoso.com,2025-11,Chat,Microsoft365,M365Chat,193,17,2025-11-27
tom.frey@contoso.com,2025-11,Loop,Microsoft365,Loop,37,11,2025-11-26
tom.frey@contoso.com,2025-11,OneNote,Microsoft365,OneNote,48,13,2025-11-26
tom.frey@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,17,15,2025-11-26
tom.frey@contoso.com,2025-11,Edge,Microsoft365,Edge,27,22,2025-11-27
tom.frey@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,155,7,2026-04-22
tom.frey@contoso.com,2026-04,Word,Microsoft365,Word,30,9,2026-04-25
tom.frey@contoso.com,2026-04,Excel,Microsoft365,Excel,138,5,2026-04-27
tom.frey@contoso.com,2026-04,Outlook,Microsoft365,Outlook,164,20,2026-04-27
tom.frey@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,167,11,2026-04-27
tom.frey@contoso.com,2026-04,Chat,Microsoft365,M365Chat,73,19,2026-04-26
tom.frey@contoso.com,2026-04,Loop,Microsoft365,Loop,5,4,2026-04-25
tom.frey@contoso.com,2026-04,OneNote,Microsoft365,OneNote,31,13,2026-04-27
tom.frey@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,16,11,2026-04-26
tom.frey@contoso.com,2026-04,Edge,Microsoft365,Edge,9,7,2026-04-27
tom.frey@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,131,14,2025-12-27
tom.frey@contoso.com,2025-12,Word,Microsoft365,Word,61,7,2025-12-27
tom.frey@contoso.com,2025-12,Excel,Microsoft365,Excel,122,9,2025-12-26
tom.frey@contoso.com,2025-12,Outlook,Microsoft365,Outlook,26,11,2025-12-26
tom.frey@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,135,3,2025-12-16
tom.frey@contoso.com,2025-12,Chat,Microsoft365,M365Chat,27,10,2025-12-25
tom.frey@contoso.com,2025-12,Loop,Microsoft365,Loop,37,4,2025-12-27
tom.frey@contoso.com,2025-12,OneNote,Microsoft365,OneNote,13,9,2025-12-21
tom.frey@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,38,9,2025-12-26
tom.frey@contoso.com,2025-12,Edge,Microsoft365,Edge,6,1,2025-12-23
tom.frey@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,162,4,2025-10-19
tom.frey@contoso.com,2025-10,Word,Microsoft365,Word,81,5,2025-10-23
tom.frey@contoso.com,2025-10,Excel,Microsoft365,Excel,156,15,2025-10-24
tom.frey@contoso.com,2025-10,Outlook,Microsoft365,Outlook,59,15,2025-10-23
tom.frey@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,64,19,2025-10-27
tom.frey@contoso.com,2025-10,Chat,Microsoft365,M365Chat,171,20,2025-10-27
tom.frey@contoso.com,2025-10,Loop,Microsoft365,Loop,29,7,2025-10-26
tom.frey@contoso.com,2025-10,OneNote,Microsoft365,OneNote,50,13,2025-10-25
tom.frey@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,46,4,2025-10-26
tom.frey@contoso.com,2025-10,Edge,Microsoft365,Edge,33,21,2025-10-27
uma.roy@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,133,11,2025-09-25
uma.roy@contoso.com,2025-09,Word,Microsoft365,Word,31,5,2025-09-25
uma.roy@contoso.com,2025-09,Excel,Microsoft365,Excel,1,1,2025-09-14
uma.roy@contoso.com,2025-09,Outlook,Microsoft365,Outlook,97,4,2025-09-27
uma.roy@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,141,12,2025-09-26
uma.roy@contoso.com,2025-09,Chat,Microsoft365,M365Chat,196,4,2025-09-25
uma.roy@contoso.com,2025-09,Loop,Microsoft365,Loop,45,14,2025-09-27
uma.roy@contoso.com,2025-09,OneNote,Microsoft365,OneNote,34,1,2025-09-24
uma.roy@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,29,2,2025-09-11
uma.roy@contoso.com,2025-09,Edge,Microsoft365,Edge,19,1,2025-09-05
uma.roy@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,172,14,2025-10-27
uma.roy@contoso.com,2025-10,Word,Microsoft365,Word,116,16,2025-10-27
uma.roy@contoso.com,2025-10,Excel,Microsoft365,Excel,174,19,2025-10-27
uma.roy@contoso.com,2025-10,Outlook,Microsoft365,Outlook,80,19,2025-10-27
uma.roy@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,195,5,2025-10-25
uma.roy@contoso.com,2025-10,Chat,Microsoft365,M365Chat,67,15,2025-10-27
uma.roy@contoso.com,2025-10,Loop,Microsoft365,Loop,54,3,2025-10-24
uma.roy@contoso.com,2025-10,OneNote,Microsoft365,OneNote,25,11,2025-10-22
uma.roy@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,11,5,2025-10-26
uma.roy@contoso.com,2025-10,Edge,Microsoft365,Edge,34,14,2025-10-27
uma.roy@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,69,17,2026-02-25
uma.roy@contoso.com,2026-02,Word,Microsoft365,Word,129,15,2026-02-23
uma.roy@contoso.com,2026-02,Excel,Microsoft365,Excel,135,14,2026-02-27
uma.roy@contoso.com,2026-02,Outlook,Microsoft365,Outlook,153,13,2026-02-26
uma.roy@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,109,9,2026-02-24
uma.roy@contoso.com,2026-02,Chat,Microsoft365,M365Chat,83,21,2026-02-26
uma.roy@contoso.com,2026-02,Loop,Microsoft365,Loop,57,11,2026-02-26
uma.roy@contoso.com,2026-02,OneNote,Microsoft365,OneNote,5,1,2026-02-09
uma.roy@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,46,17,2026-02-26
uma.roy@contoso.com,2026-02,Edge,Microsoft365,Edge,22,4,2026-02-25
uma.roy@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,134,3,2025-12-27
uma.roy@contoso.com,2025-12,Word,Microsoft365,Word,63,4,2025-12-17
uma.roy@contoso.com,2025-12,Excel,Microsoft365,Excel,105,5,2025-12-27
uma.roy@contoso.com,2025-12,Outlook,Microsoft365,Outlook,142,7,2025-12-20
uma.roy@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,27,2,2025-12-27
uma.roy@contoso.com,2025-12,Chat,Microsoft365,M365Chat,56,19,2025-12-27
uma.roy@contoso.com,2025-12,Loop,Microsoft365,Loop,50,17,2025-12-26
uma.roy@contoso.com,2025-12,OneNote,Microsoft365,OneNote,2,1,2025-12-25
uma.roy@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,45,16,2025-12-26
uma.roy@contoso.com,2025-12,Edge,Microsoft365,Edge,23,17,2025-12-27
uma.roy@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,150,5,2026-04-20
uma.roy@contoso.com,2026-04,Word,Microsoft365,Word,48,10,2026-04-24
uma.roy@contoso.com,2026-04,Excel,Microsoft365,Excel,59,7,2026-04-25
uma.roy@contoso.com,2026-04,Outlook,Microsoft365,Outlook,147,12,2026-04-27
uma.roy@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,165,19,2026-04-26
uma.roy@contoso.com,2026-04,Chat,Microsoft365,M365Chat,32,5,2026-04-22
uma.roy@contoso.com,2026-04,Loop,Microsoft365,Loop,8,4,2026-04-24
uma.roy@contoso.com,2026-04,OneNote,Microsoft365,OneNote,23,14,2026-04-27
uma.roy@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,4,4,2026-04-25
uma.roy@contoso.com,2026-04,Edge,Microsoft365,Edge,23,18,2026-04-27
vera.bose@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,171,22,2026-02-27
vera.bose@contoso.com,2026-02,Word,Microsoft365,Word,46,2,2026-02-11
vera.bose@contoso.com,2026-02,Excel,Microsoft365,Excel,149,1,2026-02-08
vera.bose@contoso.com,2026-02,Outlook,Microsoft365,Outlook,137,22,2026-02-27
vera.bose@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,2,1,2026-02-17
vera.bose@contoso.com,2026-02,Chat,Microsoft365,M365Chat,194,10,2026-02-25
vera.bose@contoso.com,2026-02,Loop,Microsoft365,Loop,21,8,2026-02-26
vera.bose@contoso.com,2026-02,OneNote,Microsoft365,OneNote,35,16,2026-02-27
vera.bose@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,21,14,2026-02-25
vera.bose@contoso.com,2026-02,Edge,Microsoft365,Edge,9,9,2026-02-24
vera.bose@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,192,7,2026-04-27
vera.bose@contoso.com,2026-04,Word,Microsoft365,Word,14,3,2026-04-19
vera.bose@contoso.com,2026-04,Excel,Microsoft365,Excel,179,9,2026-04-27
vera.bose@contoso.com,2026-04,Outlook,Microsoft365,Outlook,195,21,2026-04-27
vera.bose@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,15,12,2026-04-27
vera.bose@contoso.com,2026-04,Chat,Microsoft365,M365Chat,37,6,2026-04-26
vera.bose@contoso.com,2026-04,Loop,Microsoft365,Loop,54,16,2026-04-27
vera.bose@contoso.com,2026-04,OneNote,Microsoft365,OneNote,10,6,2026-04-27
vera.bose@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,48,8,2026-04-27
vera.bose@contoso.com,2026-04,Edge,Microsoft365,Edge,54,19,2026-04-27
vera.bose@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,121,13,2025-12-27
vera.bose@contoso.com,2025-12,Word,Microsoft365,Word,168,19,2025-12-26
vera.bose@contoso.com,2025-12,Excel,Microsoft365,Excel,13,5,2025-12-23
vera.bose@contoso.com,2025-12,Outlook,Microsoft365,Outlook,11,1,2025-12-11
vera.bose@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,152,3,2025-12-16
vera.bose@contoso.com,2025-12,Chat,Microsoft365,M365Chat,126,21,2025-12-27
vera.bose@contoso.com,2025-12,Loop,Microsoft365,Loop,48,12,2025-12-25
vera.bose@contoso.com,2025-12,OneNote,Microsoft365,OneNote,60,12,2025-12-26
vera.bose@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,56,10,2025-12-27
vera.bose@contoso.com,2025-12,Edge,Microsoft365,Edge,27,9,2025-12-26
vera.bose@contoso.com,2026-05,Teams,MicrosoftTeams,MicrosoftTeams,112,12,2026-05-27
vera.bose@contoso.com,2026-05,Word,Microsoft365,Word,113,2,2026-05-13
vera.bose@contoso.com,2026-05,Excel,Microsoft365,Excel,101,4,2026-05-16
vera.bose@contoso.com,2026-05,Outlook,Microsoft365,Outlook,167,13,2026-05-26
vera.bose@contoso.com,2026-05,PowerPoint,Microsoft365,PowerPoint,44,13,2026-05-26
